station_id,station_name,lat,lon,total_departures,total_arrivals,mean_departures,mean_arrivals,mean_net_flow,std_net_flow
156,"New Kent Road, The Borough",51.494436,-0.092921,1061,1080,0.7017195767195767,0.7142857142857143,-0.012566137566137565,1.5556649628892623
157,"Wright's Lane, Kensington",51.500397,-0.193068,2358,2504,1.5595238095238095,1.656084656084656,-0.09656084656084656,2.3098646274666796
158,"Trebovir Road, Earl's Court",51.490853,-0.19617,1125,1084,0.7440476190476191,0.716931216931217,0.027116402116402115,1.2369472647395594
159,,,,2844,3370,1.880952380952381,2.2288359788359786,-0.3478835978835979,4.7706507614751805
160,"Waterloo Place, St. James's",51.506633,-0.131773,1817,1929,1.2017195767195767,1.2757936507936507,-0.07407407407407407,2.2974828259082347
161,"Guildhouse Street, Victoria",51.492345,-0.141334,1031,943,0.6818783068783069,0.6236772486772487,0.0582010582010582,1.1467094773015074
162,"Southampton Place, Holborn",51.517606,-0.121328,1697,1812,1.1223544973544974,1.1984126984126984,-0.07605820105820106,2.228545525691205
163,"Sloane Avenue, Knightsbridge",51.493184,-0.167894,984,998,0.6507936507936508,0.66005291005291,-0.009259259259259259,1.2288906853711217
164,"Cleveland Gardens, Bayswater",51.515607,-0.183118,1277,1116,0.8445767195767195,0.7380952380952381,0.10648148148148148,1.6086004130514444
165,"Orsett Terrace, Bayswater",51.517932,-0.183716,541,428,0.3578042328042328,0.2830687830687831,0.07473544973544974,0.8688121066287477
166,"Seville Street, Knightsbridge",51.501855,-0.159237,1294,1381,0.8558201058201058,0.9133597883597884,-0.057539682539682536,1.711871974456195
167,"Eccleston Place, Victoria",51.49395,-0.147624,3069,3060,2.0297619047619047,2.0238095238095237,0.005952380952380952,2.194232622694319
168,"Argyll Road, Kensington",51.500401,-0.195455,900,830,0.5952380952380952,0.548941798941799,0.046296296296296294,1.132738626662419
169,"Porchester Place, Paddington",51.514746,-0.165164,2356,2072,1.5582010582010581,1.3703703703703705,0.18783068783068782,2.0244462413592523
170,"Hardwick Street, Clerkenwell",51.527842,-0.108068,1777,1168,1.1752645502645502,0.7724867724867724,0.4027777777777778,1.608981314118208
171,"Collingham Gardens, Earl's Court",51.491615,-0.186753,977,850,0.6461640211640212,0.5621693121693122,0.083994708994709,1.2017890568230838
172,"Sumner Place, South Kensington",51.491211,-0.173715,1048,1119,0.6931216931216931,0.7400793650793651,-0.046957671957671955,1.60609074113403
173,"Waterloo Road, South Bank",51.50486,-0.113001,1749,1775,1.1567460317460319,1.1739417989417988,-0.017195767195767195,2.3686616155841205
174,,,,1938,2285,1.2817460317460319,1.5112433862433863,-0.2294973544973545,3.472627617022195
175,"Worship Street, Shoreditch",51.521668,-0.079608,2481,2916,1.6408730158730158,1.9285714285714286,-0.2876984126984127,3.5205599389260893
176,"Gloucester Terrace, Bayswater",51.517919,-0.188098,1236,1041,0.8174603174603174,0.6884920634920635,0.12896825396825398,1.4419844382320377
177,"Ashley Place, Victoria",51.49616,-0.140947,3546,3826,2.3452380952380953,2.5304232804232805,-0.18518518518518517,2.4830528364459936
178,"Warwick Square, Pimlico",51.489856,-0.141923,1623,1206,1.0734126984126984,0.7976190476190477,0.2757936507936508,2.2851047107574236
180,"North Audley Street, Mayfair",51.512911,-0.153645,1308,1437,0.8650793650793651,0.9503968253968254,-0.08531746031746032,1.7410058268025186
181,"Belgrave Square, Belgravia",51.499412,-0.152317,801,788,0.5297619047619048,0.5211640211640212,0.008597883597883597,1.2030427526351337
182,"Bell Street , Marylebone",51.522029,-0.165842,1680,1671,1.1111111111111112,1.1051587301587302,0.005952380952380952,1.770959655003518
183,"Riverlight North, Nine Elms",51.482362,-0.136123,1795,1740,1.187169312169312,1.1507936507936507,0.036375661375661374,2.2806119412026855
184,"Portland Place, Marylebone",51.520715,-0.145211,1693,1563,1.1197089947089947,1.0337301587301588,0.08597883597883597,1.8648624471007822
185,"Alderney Street, Pimlico",51.488057,-0.140741,1674,1623,1.1071428571428572,1.0734126984126984,0.03373015873015873,1.759775526022736
186,"South Wharf Road, Paddington",51.517335,-0.17581,2389,2296,1.5800264550264551,1.5185185185185186,0.061507936507936505,2.6978040634918643
187,"Queen's Gate (South), South Kensington",51.492479,-0.178433,1220,1175,0.8068783068783069,0.7771164021164021,0.02976190476190476,1.3577877231665514
188,"Nutford Place, Marylebone",51.516517,-0.164393,1185,1055,0.7837301587301587,0.6977513227513228,0.08597883597883597,1.463164017454648
189,"Claremont Square, Angel",51.531666,-0.109914,1299,726,0.8591269841269841,0.4801587301587302,0.37896825396825395,1.378153069813364
190,"Rampayne Street, Pimlico",51.489975,-0.132845,1911,1727,1.2638888888888888,1.1421957671957672,0.12169312169312169,1.9763004273034852
191,"Hyde Park Corner, Hyde Park",51.503117,-0.15352,5805,5810,3.8392857142857144,3.8425925925925926,-0.0033068783068783067,3.1994150137047814
192,"Wardour Street, Soho",51.512515,-0.133201,2531,2723,1.6739417989417988,1.8009259259259258,-0.12698412698412698,2.497068969783132
193,"Bankside Mix, Bankside",51.505817,-0.100186,3366,4113,2.2261904761904763,2.7202380952380953,-0.49404761904761907,5.768759656451777
194,"Hop Exchange, The Borough",51.504627,-0.091773,5932,8387,3.9232804232804233,5.546957671957672,-1.6236772486772486,4.494196003705258
195,"Milroy Walk, South Bank",51.507244,-0.106237,3666,3829,2.4246031746031744,2.5324074074074074,-0.1078042328042328,4.142516388839284
196,"Union Street, The Borough",51.503688,-0.098497,1725,1727,1.1408730158730158,1.1421957671957672,-0.0013227513227513227,1.625816977239255
197,"Stamford Street, South Bank",51.505569,-0.111606,2204,2616,1.4576719576719577,1.7301587301587302,-0.2724867724867725,2.744073145047505
199,"Great Tower Street, Monument",51.510484,-0.082989,3622,4420,2.3955026455026456,2.9232804232804233,-0.5277777777777778,3.9331637633715717
200,"LMU Commercial Road, Whitechapel",51.514924,-0.066078,1570,1431,1.0383597883597884,0.9464285714285714,0.09193121693121693,1.6000127317591064
201,"Dorset Square, Marylebone",51.522596,-0.161113,182,192,0.12037037037037036,0.12698412698412698,-0.006613756613756613,0.7861869469630135
202,"Leman Street, Aldgate",51.512363,-0.069542,3836,3742,2.537037037037037,2.4748677248677247,0.062169312169312166,2.6875889574375695
203,"West Smithfield Rotunda, Farringdon",51.518218,-0.100791,3409,3510,2.2546296296296298,2.3214285714285716,-0.0667989417989418,2.4031544054729856
204,"Margery Street, Clerkenwell",51.526599,-0.112432,1479,1266,0.9781746031746031,0.8373015873015873,0.14087301587301587,1.5208661295448467
206,"New Road 1 , Whitechapel",51.518154,-0.062697,1995,2014,1.3194444444444444,1.332010582010582,-0.012566137566137565,1.6300376261702683
207,"Grosvenor Crescent, Belgravia",51.501352,-0.153194,433,434,0.2863756613756614,0.28703703703703703,-0.0006613756613756613,0.8481690244247339
208,"Mallory Street, Marylebone",51.525051,-0.166304,590,378,0.39021164021164023,0.25,0.1402116402116402,0.9354674550975814
209,"Denyer Street, Knightsbridge",51.493583,-0.165101,1269,1282,0.8392857142857143,0.8478835978835979,-0.008597883597883597,1.3453570495140625
210,"Hinde Street, Marylebone",51.516814,-0.151926,2196,2438,1.4523809523809523,1.6124338624338623,-0.16005291005291006,2.657515247441113
211,"Cadogan Place, Knightsbridge",51.494645,-0.158105,668,1084,0.4417989417989418,0.716931216931217,-0.2751322751322751,1.4990720654046696
212,"Campden Hill Road, Notting Hill",51.506584,-0.199004,582,428,0.38492063492063494,0.2830687830687831,0.10185185185185185,0.8579888196064671
213,"Wellington Arch, Hyde Park",51.50274,-0.149569,3748,3754,2.4788359788359786,2.482804232804233,-0.003968253968253968,2.884263907172593
214,"Endsleigh Gardens, Euston",51.526838,-0.130504,2860,2933,1.8915343915343916,1.9398148148148149,-0.04828042328042328,4.406802059002351
215,"Moorfields, Moorgate",51.519069,-0.088285,4500,5119,2.9761904761904763,3.3855820105820107,-0.4093915343915344,5.299849943570329
216,"Old Brompton Road, South Kensington",51.490945,-0.18119,1762,1611,1.1653439153439153,1.0654761904761905,0.09986772486772487,1.8515237743344979
217,"Wormwood Street, Liverpool Street",51.516154,-0.082422,6128,6415,4.052910052910053,4.242724867724868,-0.18981481481481483,2.932566987882296
218,"St. Luke's Church, Chelsea",51.489716,-0.170194,1760,1845,1.164021164021164,1.2202380952380953,-0.056216931216931214,2.3553059860211927
219,"Bramham Gardens, Earl's Court",51.490163,-0.190393,1929,1801,1.2757936507936507,1.191137566137566,0.08465608465608465,2.040160000272885
220,"Chelsea Green, Chelsea",51.490664,-0.166485,1295,1500,0.8564814814814815,0.9920634920634921,-0.13558201058201058,1.480337863627827
221,"Horseferry Road, Westminster",51.494816,-0.130458,1884,1938,1.246031746031746,1.2817460317460319,-0.03571428571428571,2.4973939333539312
222,"Knightsbridge, Hyde Park",51.502757,-0.155349,1058,649,0.6997354497354498,0.42923280423280424,0.2705026455026455,1.6412865645649621
223,"Rodney Road , Walworth",51.491484,-0.09022,1760,1430,1.164021164021164,0.9457671957671958,0.21825396825396826,2.5570882512349282
224,"Queensway, Kensington Gardens",51.51031,-0.187402,1573,1707,1.0403439153439153,1.128968253968254,-0.08862433862433862,1.7523973063798166
225,"Notting Hill Gate Station, Notting Hill",51.509353,-0.196422,3217,2728,2.127645502645503,1.8042328042328042,0.32341269841269843,2.124336808643126
226,"Charles II Street, West End",51.508446,-0.131961,1470,1785,0.9722222222222222,1.1805555555555556,-0.20833333333333334,2.478147378089415
227,"Great Percy Street, Clerkenwell",51.528915,-0.11548,1330,1263,0.8796296296296297,0.8353174603174603,0.04431216931216931,1.765548509242517
228,"St. James's Square, St. James's",51.507424,-0.134621,3390,4864,2.242063492063492,3.2169312169312168,-0.9748677248677249,6.110446348843478
229,"Whitehall Place, Strand",51.506543,-0.123179,3711,4229,2.4543650793650795,2.796957671957672,-0.3425925925925926,3.1282467752487855
230,"Poured Lines, Bankside",51.506692,-0.103137,1555,1742,1.0284391534391535,1.152116402116402,-0.12367724867724868,2.1627788634016807
231,"Queen's Gate (Central), South Kensington",51.493967,-0.178732,1077,1205,0.7123015873015873,0.796957671957672,-0.08465608465608465,1.502515874057966
232,"Carey Street, Holborn",51.51501,-0.112753,922,1032,0.6097883597883598,0.6825396825396826,-0.07275132275132275,2.228804476419614
233,"Pall Mall East, West End",51.50777,-0.130699,1892,2615,1.2513227513227514,1.7294973544973544,-0.4781746031746032,2.567330225809534
234,"Liverpool Road (N1 Centre), Angel",51.534504,-0.106992,2225,2231,1.4715608465608465,1.4755291005291005,-0.003968253968253968,2.022699801604229
235,"Kennington Road, Vauxhall",51.495718,-0.110889,1361,1104,0.9001322751322751,0.7301587301587301,0.16997354497354497,2.106263200956151
236,"Fashion Street, Whitechapel",51.51838,-0.073438,1269,1344,0.8392857142857143,0.8888888888888888,-0.0496031746031746,1.6264849168015358
237,"Dock Street, Wapping",51.509786,-0.068161,1619,1761,1.0707671957671958,1.1646825396825398,-0.09391534391534391,1.7887552325684615
238,"Frampton Street, Paddington",51.523353,-0.175116,664,609,0.43915343915343913,0.4027777777777778,0.036375661375661374,0.9893540996511735
239,"Warren Street Station, Euston",51.524438,-0.138019,2663,2592,1.7612433862433863,1.7142857142857142,0.046957671957671955,1.9786527857741736
240,"Colombo Street, Southwark",51.505459,-0.105692,743,879,0.4914021164021164,0.5813492063492064,-0.08994708994708994,1.1760254535864652
242,"Beaumont Street, Marylebone",51.522008,-0.151359,1465,1409,0.968915343915344,0.9318783068783069,0.037037037037037035,1.5660879033216684
243,"Gloucester Street, Pimlico",51.490962,-0.139625,1558,1330,1.0304232804232805,0.8796296296296297,0.15079365079365079,1.9732860263126242
244,"Bucknall Street, Covent Garden",51.51615,-0.128417,1828,1862,1.208994708994709,1.2314814814814814,-0.022486772486772486,2.2876000807703125
245,"Grosvenor Road, Pimlico",51.485357,-0.142207,757,616,0.5006613756613757,0.4074074074074074,0.09325396825396826,1.112426408894516
246,"Berry Street, Clerkenwell",51.522853,-0.099994,3515,3829,2.3247354497354498,2.5324074074074074,-0.20767195767195767,4.787530060508449
247,"St. John's Wood Church, The Regent's Park",51.530529,-0.167515,625,483,0.41335978835978837,0.3194444444444444,0.09391534391534391,1.0394800987453474
248,"Triangle Car Park, Hyde Park",51.506451,-0.170279,4100,4083,2.7116402116402116,2.7003968253968256,0.011243386243386243,2.7024033794820586
249,"Harper Road, The Borough",51.498597,-0.096191,738,741,0.4880952380952381,0.49007936507936506,-0.001984126984126984,1.1181062176630934
250,"Royal Avenue 1, Chelsea",51.489932,-0.162727,994,1077,0.6574074074074074,0.7123015873015873,-0.05489417989417989,1.1968533039947349
251,"Brushfield Street, Liverpool Street",51.518908,-0.079249,5442,6955,3.5992063492063493,4.599867724867725,-1.0006613756613756,6.04368605987717
252,,,,1445,1987,0.9556878306878307,1.314153439153439,-0.3584656084656085,2.4231007750654645
253,"Shoreditch Park, Hoxton",51.534042,-0.086379,1998,1417,1.3214285714285714,0.9371693121693122,0.38425925925925924,2.459431981573325
254,"Chadwell Street, Angel",51.530515,-0.106408,2447,2062,1.6183862433862435,1.3637566137566137,0.25462962962962965,1.8687877617871136
255,"Clifton Road, Maida Vale",51.525575,-0.179592,1558,1380,1.0304232804232805,0.9126984126984127,0.11772486772486772,1.9570242022916757
256,"Houghton Street, Strand",51.51362,-0.116764,1023,1097,0.6765873015873016,0.7255291005291006,-0.04894179894179894,1.8644286472253397
257,"Westminster University, Marylebone",51.522481,-0.154907,1123,1108,0.7427248677248677,0.7328042328042328,0.00992063492063492,1.3663370846072818
258,"Kensington Gore, Knightsbridge",51.501432,-0.178656,1153,1112,0.7625661375661376,0.7354497354497355,0.027116402116402115,1.9216775547499292
260,"Broadwick Street, Soho",51.513684,-0.13558,1750,1803,1.1574074074074074,1.1924603174603174,-0.03505291005291005,2.4999195481121435
261,"Princes Square, Bayswater",51.513489,-0.191351,716,472,0.47354497354497355,0.31216931216931215,0.16137566137566137,1.2355382728628947
262,"LSBU (Borough Road), Elephant & Castle",51.498744,-0.103132,1003,994,0.6633597883597884,0.6574074074074074,0.005952380952380952,1.2063548994097337
263,"St. Mary Axe, Aldgate",51.514225,-0.08066,2133,2181,1.4107142857142858,1.4424603174603174,-0.031746031746031744,3.115520825408077
264,"Tysoe Street, Clerkenwell",51.526443,-0.109256,2501,2607,1.654100529100529,1.7242063492063493,-0.0701058201058201,1.9034554914995105
265,"Southwick Street, Paddington",51.515953,-0.169249,1960,1674,1.2962962962962963,1.1071428571428572,0.18915343915343916,2.2784203481492242
266,"Queen's Gate (North), Kensington",51.501026,-0.180246,1981,2353,1.3101851851851851,1.5562169312169312,-0.24603174603174602,4.1753805701607405
267,"Regency Street, Westminster",51.49206,-0.132224,1450,1386,0.958994708994709,0.9166666666666666,0.042328042328042326,1.433108326000152
268,"Belgrave Road, Victoria",51.493204,-0.144132,2339,2211,1.5469576719576719,1.4623015873015872,0.08465608465608465,2.7396594615083907
269,"Empire Square, The Borough",51.500823,-0.08974,1718,1672,1.1362433862433863,1.1058201058201058,0.03042328042328042,1.666940298779748
270,,,,4362,4345,2.884920634920635,2.873677248677249,0.011243386243386243,3.055282485651741
271,"London Zoo,  The Regent's Park",51.535836,-0.156285,667,590,0.44113756613756616,0.39021164021164023,0.05092592592592592,1.0746703752419633
272,"Baylis Road, Waterloo",51.501444,-0.110699,3986,4310,2.636243386243386,2.8505291005291005,-0.21428571428571427,3.274611179607712
273,"Belvedere Road 1, South Bank",51.506133,-0.114686,1788,2315,1.1825396825396826,1.531084656084656,-0.34854497354497355,2.5922192795895413
274,"Warwick Road, Olympia",51.496712,-0.205284,949,1014,0.6276455026455027,0.6706349206349206,-0.04298941798941799,1.1789589480042177
275,"Barbican Centre, Barbican",51.520044,-0.092176,1746,1759,1.1547619047619047,1.1633597883597884,-0.008597883597883597,2.330542499895849
276,"Lower Thames Street, Monument",51.509301,-0.084985,1038,1148,0.6865079365079365,0.7592592592592593,-0.07275132275132275,2.9200687818269806
277,"Kensington Church Street, Kensington",51.503157,-0.191496,1335,1335,0.8829365079365079,0.8829365079365079,0.0,1.410464812075055
278,"Tooley Street, Bermondsey",51.503493,-0.07962,2919,3572,1.9305555555555556,2.3624338624338623,-0.43187830687830686,2.321166019770204
279,"North Wharf Road, Paddington",51.518623,-0.176603,1824,1559,1.2063492063492063,1.031084656084656,0.17526455026455026,2.0591123514345937
280,"Royal Avenue 2, Chelsea",51.490083,-0.162418,1551,1614,1.0257936507936507,1.0674603174603174,-0.041666666666666664,1.3749135103055192
281,"Smith Square, Westminster",51.495805,-0.127575,1732,1786,1.1455026455026456,1.1812169312169312,-0.03571428571428571,3.0562855163135447
282,"Royal London Hospital, Whitechapel",51.518675,-0.06111,3082,3121,2.0383597883597884,2.064153439153439,-0.025793650793650792,2.0807640707712345
283,"Kingsway, Covent Garden",51.514409,-0.118478,665,670,0.4398148148148148,0.44312169312169314,-0.0033068783068783067,1.3979713641141458
284,"Lambeth North Station, Waterloo",51.49914,-0.112031,1230,1173,0.8134920634920635,0.7757936507936508,0.037698412698412696,1.3114703431405745
286,"St. John's Wood Road, St. John's Wood",51.527294,-0.174653,1208,673,0.798941798941799,0.4451058201058201,0.35383597883597884,1.5218892068708254
287,"Bedford Way, Bloomsbury",51.523673,-0.128377,1385,1388,0.916005291005291,0.917989417989418,-0.001984126984126984,2.02972517360276
288,"Elizabeth Bridge, Victoria",51.492369,-0.147478,2270,2578,1.5013227513227514,1.7050264550264551,-0.2037037037037037,2.020945788253544
289,"South Audley Street, Mayfair",51.50923,-0.151289,661,800,0.43716931216931215,0.5291005291005291,-0.09193121693121693,1.6652761472170654
290,"St Mary's Hospital, Paddington",51.518268,-0.171103,3486,3368,2.3055555555555554,2.2275132275132274,0.07804232804232804,3.6665074173509793
291,"Claverton Street, Pimlico",51.484839,-0.138089,1126,817,0.7447089947089947,0.5403439153439153,0.20436507936507936,1.476901614486353
292,"Montpelier Street, Knightsbridge",51.498884,-0.165471,1618,1775,1.07010582010582,1.1739417989417988,-0.10383597883597884,1.891269738887116
293,"Kensington Olympia Station, Olympia",51.498157,-0.209494,864,695,0.5714285714285714,0.45965608465608465,0.11177248677248677,1.5058040038590752
294,"St. George's Square, Pimlico",51.488226,-0.135635,1914,1773,1.2658730158730158,1.1726190476190477,0.09325396825396826,1.8223284554803318
295,"Swan Street, The Borough",51.500296,-0.092762,1676,1613,1.1084656084656084,1.0667989417989419,0.041666666666666664,1.5771311991476635
296,"Knaresborough Place, Earl's Court",51.493631,-0.190603,1055,961,0.6977513227513228,0.6355820105820106,0.062169312169312166,1.3632590502267734
297,"Geraldine Street, Elephant & Castle",51.496127,-0.106,476,423,0.3148148148148148,0.27976190476190477,0.03505291005291005,0.9449234579274794
298,"Curlew Street, Shad Thames",51.502279,-0.074189,3025,2949,2.000661375661376,1.9503968253968254,0.05026455026455026,2.562543911803367
299,"Vincent Square, Westminster",51.493985,-0.136928,835,775,0.5522486772486772,0.5125661375661376,0.03968253968253968,1.0931526994740202
301,"Marylebone Lane, Marylebone",51.514759,-0.148105,1981,2090,1.3101851851851851,1.3822751322751323,-0.07208994708994709,2.540361443686954
302,"Putney Pier, Wandsworth",51.466907,-0.216573,648,790,0.42857142857142855,0.5224867724867724,-0.09391534391534391,1.057156764312144
303,"Albert Gate, Hyde Park",51.502953,-0.158456,4826,4888,3.191798941798942,3.232804232804233,-0.041005291005291,3.0055604405587224
305,,,,1149,1284,0.7599206349206349,0.8492063492063492,-0.08928571428571429,1.0584963763769162
306,"Rathbone Street, Fitzrovia",51.518162,-0.135025,1155,1316,0.7638888888888888,0.8703703703703703,-0.10648148148148148,2.09973943129598
307,"Black Lion Gate, Kensington Gardens",51.509908,-0.187842,4684,4271,3.0978835978835977,2.8247354497354498,0.27314814814814814,3.092463225114596
308,"Long Lane , Bermondsey",51.499075,-0.085666,1701,1648,1.125,1.08994708994709,0.03505291005291005,2.074576208111163
309,"Embankment (Savoy), Strand",51.509631,-0.119047,1157,1460,0.7652116402116402,0.9656084656084656,-0.2003968253968254,1.8249465803455718
310,"Black Prince Road, Vauxhall",51.490867,-0.116911,1817,1668,1.2017195767195767,1.1031746031746033,0.09854497354497355,1.951482458253758
312,"Grove End Road, St. John's Wood",51.530889,-0.17677,1273,1017,0.841931216931217,0.6726190476190477,0.1693121693121693,1.49135077168093
313,"Wells Street, Fitzrovia",51.517344,-0.138072,2406,2545,1.5912698412698412,1.6832010582010581,-0.09193121693121693,3.9076213574197087
314,"Tyers Gate, Bermondsey",51.500889,-0.083159,1432,1392,0.9470899470899471,0.9206349206349206,0.026455026455026454,1.5143133110637064
315,"The Tennis Courts, The Regent's Park",51.525367,-0.153463,950,940,0.6283068783068783,0.6216931216931217,0.006613756613756613,1.250792961571175
317,"Dickens Square, Borough",51.496791,-0.093913,601,596,0.3974867724867725,0.3941798941798942,0.0033068783068783067,1.0287024029125644
318,"Sackville Street, Mayfair",51.510048,-0.138846,1600,1917,1.0582010582010581,1.2678571428571428,-0.20965608465608465,2.500633807303463
319,"Baldwin Street, St. Luke's",51.527025,-0.088542,1644,1635,1.0873015873015872,1.0813492063492063,0.005952380952380952,1.6729534606942476
320,"Queen Mother Sports Centre, Victoria",51.493573,-0.139956,1966,2351,1.3002645502645502,1.55489417989418,-0.25462962962962965,1.7019799255097727
321,"Bermondsey Street, Bermondsey",51.497855,-0.081608,2975,2759,1.9675925925925926,1.8247354497354498,0.14285714285714285,2.8555729827230394
322,"Palissy Street, Shoreditch",51.526293,-0.073955,902,845,0.5965608465608465,0.5588624338624338,0.037698412698412696,1.1055635701882807
323,"Clifton Street, Shoreditch",51.523196,-0.083067,1142,1279,0.7552910052910053,0.8458994708994709,-0.09060846560846561,2.844361943295599
324,"Ontario Street, Elephant & Castle",51.49652,-0.101384,1661,1797,1.0985449735449735,1.1884920634920635,-0.08994708994708994,1.5310091047195242
325,"St. Martin's Street, West End",51.509087,-0.129697,1141,1327,0.7546296296296297,0.8776455026455027,-0.12301587301587301,1.7167217939478099
326,"Graham Street, Angel",51.532661,-0.099981,2877,2147,1.9027777777777777,1.4199735449735449,0.4828042328042328,2.6615323420375834
327,"Westbourne Green, Westbourne",51.522168,-0.192814,511,274,0.33796296296296297,0.18121693121693122,0.15674603174603174,0.7665453588739842
328,"New North Road 2, Hoxton",51.53114,-0.086016,715,536,0.4728835978835979,0.3544973544973545,0.11838624338624339,0.993629230950615
329,"Prince Albert Road, The Regent's Park",51.535892,-0.160854,1226,986,0.8108465608465608,0.6521164021164021,0.15873015873015872,1.747060452954374
330,"Eastbourne Mews, Paddington",51.516417,-0.179135,2189,1675,1.4477513227513228,1.1078042328042328,0.33994708994708994,1.9915883992257633
331,"Bunhill Row, Moorgate",51.520858,-0.089887,2898,3531,1.9166666666666667,2.3353174603174605,-0.41865079365079366,4.025398685617707
332,"Nevern Place, Earl's Court",51.493343,-0.194757,1006,966,0.6653439153439153,0.6388888888888888,0.026455026455026454,1.2704819116580508
333,"Palace Gardens Terrace, Notting Hill",51.508605,-0.193764,1822,1468,1.2050264550264551,0.9708994708994709,0.23412698412698413,1.7597453051864562
334,"Agar Grove, Camden Town",51.542891,-0.132253,939,1014,0.621031746031746,0.6706349206349206,-0.0496031746031746,1.7522378169767336
335,"Tavistock Street, Covent Garden",51.511968,-0.120718,2170,2758,1.4351851851851851,1.8240740740740742,-0.3888888888888889,3.0325100760872523
336,"Concert Hall Approach, South Bank",51.504841,-0.115153,1096,1618,0.7248677248677249,1.07010582010582,-0.34523809523809523,3.259541379218304
337,"Pembridge Villas, Notting Hill",51.511084,-0.197524,1063,848,0.703042328042328,0.5608465608465608,0.1421957671957672,1.2514526066824414
338,"Wellington Street , Strand",51.511756,-0.119643,2795,3252,1.8485449735449735,2.1507936507936507,-0.30224867724867727,2.7495107987351
339,,,,1447,809,0.957010582010582,0.53505291005291,0.421957671957672,1.6026101734859994
340,"Bank of England Museum, Bank",51.514441,-0.087587,4039,4379,2.6712962962962963,2.8961640211640214,-0.22486772486772486,3.1194555021261614
341,"Craven Street, Strand",51.508103,-0.126021,4601,4721,3.042989417989418,3.122354497354497,-0.07936507936507936,2.6671117777961393
343,,,,1107,945,0.7321428571428571,0.625,0.10714285714285714,1.3383917315062015
344,"Goswell Road (City Uni), Finsbury",51.528246,-0.101026,1310,1116,0.8664021164021164,0.7380952380952381,0.1283068783068783,1.3394953625697152
345,"Flood Street, Chelsea",51.488023,-0.166878,356,378,0.23544973544973544,0.25,-0.01455026455026455,0.9021189462060064
347,,,,1545,1568,1.0218253968253967,1.037037037037037,-0.01521164021164021,1.5406793975835478
348,"Grosvenor Square, Mayfair",51.51217,-0.150481,1321,1578,0.8736772486772487,1.0436507936507937,-0.16997354497354497,2.2488053742992196
349,"St. George Street, Mayfair",51.51196,-0.142783,1251,1524,0.8273809523809523,1.007936507936508,-0.18055555555555555,2.477390593300917
350,"Queen's Gate, Kensington Gardens",51.501715,-0.179854,2403,2491,1.5892857142857142,1.6474867724867726,-0.0582010582010582,1.9434218164456374
351,"Macclesfield Rd, St Lukes",51.529423,-0.097122,2186,1481,1.4457671957671958,0.9794973544973545,0.4662698412698413,2.446012674248487
352,"Vauxhall Street, Vauxhall",51.486965,-0.116625,667,716,0.44113756613756616,0.47354497354497355,-0.032407407407407406,1.2632912266720318
353,"Greycoat Street , Westminster",51.494591,-0.134234,782,826,0.5171957671957672,0.5462962962962963,-0.0291005291005291,1.1706536202297273
354,"Northumberland Avenue, Strand",51.506767,-0.123702,1761,2318,1.1646825396825398,1.533068783068783,-0.3683862433862434,2.348494436179548
355,"Clapham Common Station, Clapham Common",51.461388,-0.139221,335,403,0.22156084656084657,0.2665343915343915,-0.04497354497354497,0.7565910689577325
356,"South Kensington Station, South Kensington",51.494412,-0.173881,3916,3946,2.5899470899470898,2.60978835978836,-0.01984126984126984,2.4442702705435666
357,"Howland Street, Fitzrovia",51.520994,-0.139016,2573,2781,1.7017195767195767,1.8392857142857142,-0.13756613756613756,3.41710826339706
358,"High Holborn , Covent Garden",51.516398,-0.124257,1801,1910,1.191137566137566,1.2632275132275133,-0.07208994708994709,2.096472439153883
359,"Butler Place, Westminster",51.497829,-0.13544,1035,1230,0.6845238095238095,0.8134920634920635,-0.12896825396825398,2.2591605110621695
360,"Howick Place, Westminster",51.496753,-0.138733,2885,3639,1.908068783068783,2.4067460317460316,-0.49867724867724866,3.009360793508236
361,"Waterloo Station 2, Waterloo",51.503919,-0.113426,5596,4135,3.701058201058201,2.73478835978836,0.9662698412698413,13.67644648507921
362,"Royal College Street, Camden Town",51.536264,-0.133952,1522,1251,1.0066137566137565,0.8273809523809523,0.17923280423280424,1.5636565416717882
363,"Lord's, St. John's Wood",51.529121,-0.171185,269,190,0.1779100529100529,0.12566137566137567,0.052248677248677246,0.596078267892932
364,"Store Street, Bloomsbury",51.519572,-0.13214,2525,2468,1.6699735449735449,1.6322751322751323,0.037698412698412696,4.468053466622029
365,"City Road, Angel",51.530344,-0.100168,1805,1406,1.1937830687830688,0.9298941798941799,0.2638888888888889,1.8618231376758112
366,"Millennium Hotel, Mayfair",51.510919,-0.151126,854,925,0.5648148148148148,0.6117724867724867,-0.046957671957671955,1.9618576680760713
367,"Harrowby Street, Marylebone",51.517372,-0.164207,982,841,0.6494708994708994,0.5562169312169312,0.09325396825396826,1.288304872455244
368,"Harriet Street, Knightsbridge",51.500241,-0.15934,1425,1582,0.9424603174603174,1.0462962962962963,-0.10383597883597884,1.8541629965614779
370,"Paddington Green, Paddington",51.520205,-0.174593,384,312,0.25396825396825395,0.20634920634920634,0.047619047619047616,0.6809166888164968
371,"King Edward Walk, Waterloo",51.49775,-0.10988,523,515,0.3458994708994709,0.3406084656084656,0.005291005291005291,0.90148699569845
